	3A_1_log2FC	3A_1_padj	3A_12_log2FC	3A_12_padj	3Amk_1_log2FC	3Amk_1_padj	3Amk_12_log2FC	3Amk_12_padj
ygcJ	1.95019919628909	0.065185058499855	-0.315677689664443	0.792014961034237	2.16892099460638	0.0259481997426673	-0.705024194553941	0.515100655419607
ygcK	1.37380927473042	0.759957744943534	0.051249797303949	0.991433605951481	-2.17838494363009	0.548785679796113	-2.12737580677507	0.585376216973441
ygcL	0.865499725225727	0.610962470098487	5.13025767514131	0.00828254681226381	1.02283150796006	0.462019053464435	4.52150030355592	0.0229329485481339
ygcB	2.52429055335759	0.000164306966637768	-1.82779001820923	0.0520782758164036	0.402430592507894	0.713328576789757	-0.199190594678315	0.85234693416177
cysH	3.56646080019296	6.18166651745733e-31	2.65739559076609	1.02854140200216e-09	-0.930628798406785	0.0160996583098328	1.0444619274228	0.0347783386798576
cysI	4.1124820570727	6.13071903678351e-32	2.7332034555784	2.3774931880441e-10	-0.397188681592296	0.466855427938304	1.2160552318697	0.0109908960539831
cysJ	4.81372746952623	5.49096658704913e-25	0.76844475055636	0.19804401775967	0.219806366310636	0.81307299425858	0.381964581579651	0.550315165912533
ygcM	0.966166612881909	0.305687268079712	-0.358119444663818	0.885444246006475	0.168076831583376	0.903401693363487	3.66175027526127	0.0410016298567263
ygcN	1.73510741592288	0.00278033915893901	-4.28002200462341	0.0301963545030896	0.998602311898927	0.126513513444269	1.71533403724599	0.113828417555688
ygcO	0.10648815750369	0.977552002547459	1.86764314015547	0.51846075916336	2.16283730222855	0.349060108076471	-0.633049175753305	0.861303326871905
ygcP	1.35548892146765	0.392102840288601	-4.23189940455712	0.0547576207339919	1.44532573561567	0.294522316479462	-2.53425385735127	0.156799538830996
ygcQ	2.42092676195416	0.548071244223217	-3.12382848693554	0.329019748998341	1.20729822848615	0.780028889313907	-5.35610622844274	0.0998065563564831
ygcR	2.02229214883853	NA	2.18259471382425	NA	-0.553561543975702	NA	-0.761104226332833	NA
ygcS	-5.99876745881601	0.107589012978863	-1.48753761637156	0.707950262211493	-0.596384524694835	0.910003113817291	1.31106124403327	NA
ygcU	-2.29025515023126	0.402170528997283	-1.0431489116496	0.615464380972031	1.18447654397095	0.645327052470261	-0.635237910591376	0.760375611151621
ygcW	0.62051698559532	NA	-2.33853773340375	NA	0.791958008288553	NA	-2.1273403744674	NA
yqcE	-0.72284702303152	NA	-2.33853773340375	NA	-0.551406000338282	NA	-2.1273403744674	NA
ygcE	0.821149372961472	0.840743998357667	-5.71022429821539	0.0364233141794435	-0.0337518934530926	0.994320309213919	-3.11729382378264	0.190763046189634
ygcF	-0.389670892573434	0.736589313854239	-2.14913951094338	0.000657545060572474	-0.173381250361755	0.888507876940776	-1.42678015912553	0.0304857445287128
yqcG	NA	NA	NA	NA	NA	NA	NA	NA
ygcG	0.620516985595316	NA	2.64267688973677	NA	0.791958008288552	NA	-2.1273403744674	NA
eno	-0.641314972433243	0.00748032266543778	-0.76007693672925	0.00042967939848157	0.0294965187625005	0.949893926075626	-1.1392865938862	3.42757785494333e-08
pyrG	-0.655085712708636	0.0448184486191263	-0.913096317603617	0.0012927253363057	0.13346916446158	0.780600098830109	-0.418678362300173	0.178070372119009
mazG	-0.676446900157749	0.17353901509652	-1.9522973626577	2.53590865650264e-07	0.6933049979536	0.128060449983829	-1.715876947663	8.50896745191117e-06
chpA	0.851396988324141	0.480854407388391	-1.53405060276571	0.0563268487322337	0.917819240169732	0.367564123653835	-2.53481565646852	0.00134732442811448
chpR	-0.116796939540894	0.944334941513172	-0.905687600171607	0.284034828542016	-0.333899553926688	0.797466804717269	-2.70730033830257	0.000520085152423026
relA	1.13604309631695	7.9784182540077e-05	-1.12903711232421	0.000176048631421995	0.151845394090084	0.755640603104291	-1.27303584509171	2.21051634116469e-05
rumA	0.506588709852091	0.392102840288601	-0.383245864418182	0.455071031549785	-0.543035979676379	0.295316091563414	-0.993742656278541	0.0310975229121497
barA	0.25924226393602	0.695441109417927	-0.253200872171722	0.711651136932242	0.449964468115069	0.352810993315439	1.4468080598238	0.00646947041967211
gudD	-0.346667343235971	0.896561056067373	0.394124265552352	0.809933005574439	0.976764839092306	0.578556771408129	-0.569869862507595	0.714853886175568
gudX	0.0651978476445263	0.985533448314162	-1.28739410909147	0.481778746343843	0.00340420419664985	0.999002980607592	-0.738964044350037	0.692028263563174
gudP	5.09856250129517	0.0288874478168867	-2.94433104917371	0.037185507556299	4.70988460023305	0.0399132427520736	-3.31632466687075	0.0203594955010334
yqcA	0.57122078910322	0.464399239396517	-1.83841934217894	0.00237256143954966	-0.319977569104613	0.693458808099867	-1.47595240791768	0.0166181763267403
truC	-0.012815906470521	0.997779374533652	0.666512884905577	0.733558475756247	-0.738548503538665	0.766315413476851	0.613542547600931	0.745684014344033
yqcC	0.8748804681996	0.847962480372374	1.44218056810734	0.648713052788225	-2.94106287681384	0.414914859536644	-3.52425793550197	0.296048517755502
syd	0.211566933704844	0.835136751103066	1.91051871228351	0.00302168728838419	-0.967364921473201	0.110197344238515	1.82154931350152	0.00510621232337215
queF	-0.114338456528307	0.918160132357326	1.05170828174058	0.114634590907354	0.046599919100534	0.962544244148678	0.891796859530237	0.192668658901748
ygdH	-0.478222436226297	0.21784483649512	-1.5676446828053	2.87370508207188e-07	-0.658544366801122	0.0468165571464378	-0.112211119899959	0.774237713365269
sdaC	1.14554476977544	5.68832638537117e-05	-1.41286420826601	3.92554436386558e-06	2.19962180064954	2.67483459613415e-17	0.221861425314702	0.544503472865702
sdaB	0.683036896136294	0.32548545575737	-1.46403121503466	0.0133460865057888	1.59707834213317	0.00173005789007981	-0.912151215999905	0.140260397270623
exo	0.07488862378811	0.970120680212884	0.155086891381486	0.903921920237825	0.628518568062863	0.59958995465864	-0.138668619127539	0.911636659285545
fucO	-0.436741827891004	0.823088573060166	1.13573637839894	0.656940374427045	-0.485671456285994	0.777268878322141	3.12142606242727	0.139803578375049
fucA	-0.878257407365404	0.817373792637755	-3.73677093012367	0.262312941644562	-1.51674178605813	0.606884042538036	0.955100929801655	0.759187680923074
fucP	3.85769296203287	0.31081965614657	-3.72981310852037	0.314500297091051	3.73878301565881	0.278245702396332	-3.51861223694565	0.339804659495339
fucI	0.981062698053201	0.597619784223274	-1.94504737772934	0.113552031822762	0.151779187888711	0.949413470487847	-1.70104482950123	0.174353447430159
fucK	0.275699766867847	0.809854427797863	1.64506392420895	0.0360912839487449	0.414955458215241	0.643049678003335	0.152214917387777	0.880146104839589
fucU	0.402194026129559	0.670762975133197	1.43099767118269	0.022210361310895	-0.688077660525446	0.328183199652144	-0.801187345890016	0.247830060051523
fucR	1.12100625326974	0.0406395136795451	1.71603400432507	0.00709087204212881	-0.0195513342576238	0.982902944794158	1.32795729337103	0.0448278956570696
ygdE	-0.0773196380910796	0.901289572600826	-0.534337615984067	0.15749151734031	0.975172368428605	0.000542128881430438	-0.203219552611583	0.623454949504798
ygdD	-0.845107228689356	0.537119840907279	-0.288259777358156	0.813200007117994	0.447325947982111	0.749445180210381	-0.402162337818919	0.733986000264473
gcvA	0.813256855202112	0.0362465565382077	-0.0238730017691115	0.971789980275683	1.33344194078335	6.23715417264242e-05	0.448594509480963	0.331655389756981
ygdI	-1.11617050886601	0.00836468319295378	0.103785271253535	0.836098790872562	-0.844881742150272	0.054431830559044	-0.171749949532506	0.718436953740162
csdA	0.340145937417901	0.597063875054448	-1.64897900405876	0.000181846662153546	-0.150387702185707	0.830965034173817	-1.21308843330246	0.00742453289047727
csdE	-1.3102043375695	0.130326133800819	-2.42823520704739	0.000420436501325773	-0.061582096983947	0.964080540350977	-2.01447329107934	0.00409973227149897
ygdL	1.40925183661679	0.106543872782226	-1.34197409260196	0.147004281315373	-0.425053524051895	0.726607269542729	-0.643600673759378	0.512537033410913
mltA	-0.120815552184766	0.920376787503714	-2.31032906916428	0.000112194619416043	-0.645324715764266	0.377859362803609	-0.502479645534918	0.457575413313705
amiC	0.510907212184397	0.751011968439633	3.04498811079877	0.113431053070933	-0.0821820848067882	0.962544244148678	3.29502486247525	0.0841083781816319
argA	0.567608929712232	0.65222853555216	0.20014818868012	0.850173866855267	1.22959924179935	0.157507163193205	-0.25725290062201	0.809633874550885
recD	-0.409388688082341	0.630777818984215	1.89684963520673	0.0112269144853755	0.115560779893944	0.910346793399336	2.34428572353527	0.00133591428381658
recB	0.0499424329639886	0.962578728961874	-0.631930452688521	0.252673030015055	0.558425320066688	0.305795742636365	0.480939694851921	0.384121587733265
ptrA	0.237433629155886	0.811550397491361	0.311212517590169	0.696876309646754	-0.763120623609015	0.232316445655206	0.84104394705517	0.226908815910604
recC	0.208441246994871	0.732246305946583	2.1459534886848	7.06927242786592e-06	0.0428987376360313	0.950866646285593	1.34772424216051	0.00862867337812026
ppdC	0.133549098122298	0.970120680212884	1.12939676769804	0.704759305906726	-0.185754530471747	0.956271611384582	1.91121453792244	0.480431742285505
ygdB	2.39190336040738	NA	-0.865669140823112	NA	0.496176295408438	NA	2.03562336152676	NA
ppdB	-0.27839769187523	0.959876576503229	2.21967182383071	0.503407531293731	1.0049469345352	0.802832340733959	0.143907239683103	0.971369315858035
ppdA	0.620522890881709	NA	-2.3385599886125	NA	5.4573596104881	NA	-2.12736061977002	NA
thyA	-0.405644676408364	0.547151351113726	2.00099000105915	0.0148764207381023	-0.700901618916733	0.162758599781402	3.4629030719894	5.51781299074293e-06
lgt	0.260215929835035	0.738334657837917	0.909367200768974	0.0767638746712569	0.199069194920321	0.784169612355775	1.41212494064099	0.0037635663805019
ptsP	-0.285352793369452	0.589264899041437	0.710289753980422	0.0607850485386327	-0.490114893209598	0.214082058753934	0.472913939224144	0.234962626210186
nudH	-0.165551162921572	0.869769229013697	-0.0613508530371143	0.948121079777409	-1.60690362945501	0.00167227797142633	0.571044119095915	0.425632148652207
mutH	0.703727307378278	0.54106216454333	3.96493595678012	0.0347109767501998	1.61877711103232	0.0400472697965879	3.79840112566334	0.0452341671893801
ygdQ	0.665387150267238	0.605344293689857	0.999677585655141	0.2786693588777	0.851123524593149	0.403155619844841	1.93223452761118	0.0223244493788794
ygdR	-0.496279570386397	0.57650598797737	1.41935646887703	0.0160959778357226	-0.171927985142508	0.867486995470425	0.350014213617432	0.614177240197734
tas	0.085673014796098	0.879252183614885	0.00638199907388198	0.989584136607776	-0.997394937363728	0.000238796127228608	-0.836530276887181	0.006696482597557
lplT	-0.520170123109953	0.724023620667071	-0.519650455295641	0.617506319247108	-0.0877577467240623	0.95795084045163	-0.515353009061797	0.61572712432934
aas	0.480158804625259	0.679657543968022	0.657021225657316	0.482922294419254	0.123298763644711	0.929440682390512	0.574861635177467	0.540708642082222
galR	0.255712847176612	0.812568068943408	0.910041264765863	0.188792548956387	-0.41282019413031	0.621500752159643	0.219167007862333	0.783017326885802
lysA	1.61464342145845	0.329255197763773	3.18962329849094	0.011468108089427	1.47860807042521	0.33312351384095	0.53728642393681	0.725965359509978
lysR	1.62527674324583	0.156404919466625	0.215771574623949	0.89573874617836	0.0524162565577781	0.977121265897881	1.22099667416079	0.37468582100111
ygeA	0.101398473724163	0.904553155711408	1.27728887317687	0.0242219363720858	0.489392207882127	0.304938862810741	-0.00255238652144087	0.997539614031437
araE	0.174945420231759	0.819487278820244	-0.672101132731432	0.175602861518334	0.874844795561694	0.0476727870671273	-1.76319971190829	0.000161160150190455
kduD	-0.0741977629250047	0.910804454896124	-1.21133414899626	1.51308101929446e-05	-0.568627497731365	0.0925000590091473	-1.89672961623394	1.89021554051484e-12
kduI	0.0170271855115432	0.978938991784026	-1.05264798916394	0.000532079706195143	-0.328798113999495	0.428159343924362	-1.78892260220483	5.09218629657911e-10
yqeF	1.00616998430691	0.16506315336955	3.23780152840824	0.00122509322642846	0.637745521442081	0.39923990556794	2.75917227087068	0.00719910197822818
yqeG	0.0510200591382653	0.970232285434447	-0.283366205835777	0.734243234925849	0.754111554941788	0.34927855146821	-1.06954020491277	0.139669673832357
yqeH	1.31916269766066	0.584282413339756	3.16444964930578	0.189924604374128	1.2409040647399	0.554118455057294	4.75043214100532	0.0364279994307569
yqeI	0.223309991878618	0.924986572555542	1.64612444653563	0.499537501988247	-0.911927362687579	0.562882394164286	6.12224633577896	0.00169045830415338
yqeK	0.620520219810891	NA	-2.33854992216784	NA	0.791962136077124	NA	2.72514169979639	NA
ygeF	0.620525891554407	0.946614918285766	-2.33857129722531	NA	6.08296508418522	0.192447821967121	-2.12737090708259	NA
ygeG	0.620516985595317	NA	-2.33853773340375	NA	0.79195800828855	NA	-2.1273403744674	NA
ygeH	-3.28477201623469	NA	-2.33855784590868	NA	2.81417761529337	NA	1.15912975531058	NA
ygeI	1.1774124044367	NA	-2.33856097769276	NA	-0.0907903641802138	NA	-2.12736151952476	NA
pbl	0.243301790339286	NA	-2.33856398943065	NA	2.45222922527948	NA	2.22116011135715	NA
ygeK	0.62051698559532	NA	-2.33853773340375	NA	0.791958008288552	NA	-2.1273403744674	NA
ygeL	1.38722859687874	NA	-2.33853845228291	NA	-0.897941357539877	NA	-2.12734102842335	NA
ygeM	0.121230222622056	NA	-2.3385736619158	NA	0.648784559788093	NA	1.79740364013915	NA
ygeN	6.20334288405507	NA	-2.33856271507994	NA	6.71830835013846	NA	0.561863619641794	NA
ygeO	2.90352775938617	0.321219523597931	-4.60515117485646	0.0571532674654421	3.22333567602149	0.206370707905937	-6.79124094834402	0.00949371282871
ygeP	0.255691713308612	0.895434569821815	0.307886184326434	0.797549741685106	-0.596698220995245	0.666905407009838	-2.58456220047112	0.0105775518347919
ygeQ	0.362745185672133	0.797617007595838	2.74391971919232	0.0611641775145003	1.64530364289161	0.0440222718524075	2.80869601068328	0.0552846759869017
ygeR	1.0221580712526	0.0627599338102209	0.41966740421041	0.659641855076051	-0.10126241694265	0.917561504562743	1.76644356815479	0.0232700725744074
xdhA	0.181864719373212	0.954191412391537	-1.54788716815965	0.325416613141881	0.902487829873468	0.665718070434584	-1.12884946878349	0.48408815685083
xdhB	2.44689915729581	0.116418534631644	1.25040358200819	0.328743775813057	4.68237511832787	0.000109902337791568	-1.30033281122391	0.332986000095387
xdhC	0.905728484130893	0.852323214536714	-3.06572803546311	0.250951871027928	1.3374856549522	0.740551834501992	-2.66781714667724	0.318142182623981
ygeV	0.460542403076785	0.638910037626312	1.3349716227482	0.198318854287222	-0.675148743962681	0.385534063125733	1.20761272803815	0.249712704993222
ygeW	-3.6862238417822	NA	-2.33857220516235	NA	1.05124476472364	NA	-2.12737173302229	NA
ygeX	1.03687936423715	0.79273909838243	-6.73381223730022	0.0115032541547988	-4.58285153153591	0.139026191745766	-3.3050938985255	0.170948034946894
ygeY	1.34276522759697	0.238671054182035	5.05714415187437	0.00693558981875825	2.06585016520301	0.0271661698751505	4.16665955086211	0.0313298106925613
hyuA	1.61714849772091	0.746562673050463	2.17608495722845	0.542044942048664	1.05001308191433	0.833778397629025	2.42206510839776	NA
yqeA	-0.374655547625473	0.909344630369473	-4.74040155690887	0.0446593726989845	-0.615532584228594	0.809368729583692	-4.50562505001049	0.0524133785500816
yqeB	0.719097869154899	0.506497971113791	3.34640411405213	0.0636410637348968	1.32785711570555	0.0910421703002675	2.98810686257764	0.104131203678378
yqeC	-0.376798160374043	0.862955721647871	2.44630101911268	0.242816645568561	-0.144405927860613	0.948271894058612	0.303773995012851	0.906710138754742
ygfJ	-1.4031115858339	0.00966113372687331	-0.672003862403223	0.392965643692725	0.190775387954898	0.830544997837692	1.80856711568915	0.00572610975625259
ygfK	-0.375434723217332	0.80683066566347	0.789602194706044	0.733558475756247	0.802224307452742	0.445178766559757	2.45278636732319	0.206110442806459
ssnA	-1.66505368926389	0.643115649929092	-2.33857807502489	NA	-0.165568971653806	0.964958305717182	-2.12737707276745	NA
ygfM	-5.27837955050393	0.0219631344291913	0.665881428518407	0.808026707573388	-6.58207250579353	0.00306892963483097	0.800386227049966	0.758762610783269
xdhD	0.008872495876808	0.995229759248173	1.75128719716102	0.051002224765893	0.689971653418424	0.352261840504954	1.62986074179701	0.0729037917553647
ygfO	1.22236980049465	0.784911381376235	1.92769490436168	0.5552603337356	3.12086451836101	0.287845921846088	0.368225867923625	0.919839801158196
guaD	0.864441135615099	0.547151351113726	-0.591667301823295	0.606591521142235	0.662982322629603	0.618854667819404	-1.9992852602589	0.0550435392429881
