	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
fcl	0	0	1.2518712718721	1.70845337402807	0	0	0.38947043564594	0	0	0.20825963322953	0	1.79570869726395	0	0	0	0	0	2.91578048316102
gmd	0.726780272103061	0.566397110416258	1.99042923701838	0.354976240472747	0	1.43499106545844	1.04774233088947	0.749404704040438	0.27441113014875	1.52196964738372	0	0.51160542480573	0.263164387010024	0	1.22810596554053	2.71297208316596	2.27971570379305	1.4280623327468
wcaF	0	0	0	2.31929116483994	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98390322592976
wcaE	0	0.78424999073786	1.10331426294773	0.504881652140994	0	0	0.67911347516975	0	0	0	0.652822492230812	0	0	0	0.488840858150967	2.62450088435688	2.63513419136024	2.60391532130939
wcaD	0.427342923674329	0.45323101970447	0.209796160144084	2.49200415549238	0	0	0.987808834046163	0.1089285785897	0	0.167568536662187	0	0	0	1.30680475578011	2.11745743788935	0.314696122157796	1.80171358484937	0
wcaC	0	0	0.6302532537982	0	0	0	0.635088947427091	0.1089285785897	0	0	0	0	0	0	0.1682276924163	0	1.04654317139868	0
wcaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wcaA	0.584860709814005	0.892444677009018	1.49348711380791	1.42049642272927	0	0	0.236584069271507	0	0	0.618955770482144	2.01910235012317	0	0	1.04865424469549	1.73609213974899	0	2.35620631262023	0.809687014812719
wzc	0.068372837783727	1.19448766976302	1.00978559954716	0.956492614465302	0	0	0.428698561305952	1.27095323605915	1.3342362646267	0.927219840538973	0	0	0.272144772767217	0	0.930067675676973	0.753848754093579	1.13754589107059	0
wzb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wza	0	0.395595849858163	0	0	0	0	0.0917370842421923	0	0	0	0.459398595650987	0	0	0.837853643269831	0	0	0	0
yegH	7.07758477586886	6.74879966009612	7.50889509273157	6.89800901704575	6.09309872306031	6.33365414719041	6.72713169715616	6.82770007663951	6.32364196074818	7.1354125054623	6.77814385548448	5.78838708525054	6.39093937402262	6.39020619613057	6.3190063076201	6.50427639240623	5.07786215457435	5.96535047049779
asmA	5.61850207037732	5.60215958177768	5.12868011049995	5.95880568869468	4.53006397768347	4.04146892507692	5.41346866579829	5.46352354537621	5.93599858427191	5.82447540110948	6.33583439470245	6.48971889798361	5.73648704255269	5.82779028944825	5.37374800060578	5.58252731499053	6.18263648862882	5.99458631503083
dcd	5.95760933247925	6.02830541930949	4.96811155991047	5.23151824132378	0	5.33684957680743	5.65113559588391	6.11433414907177	5.50547885550252	4.92524585330812	4.21935336097562	5.57808325606492	5.73008791765348	5.27029590962195	5.51656782231422	2.93196632465681	4.90642022634565	4.50660244900642
udk	6.95188038275953	7.68184367423413	5.07954371320323	4.60891175163267	4.94432479106167	4.63351386822954	6.24938892716401	6.67073599201297	4.63220089448682	4.60683416115085	5.49008582221454	5.2830799353786	7.06495002192498	6.89021355797749	6.21805101248971	5.67082958342257	4.10205618142853	2.98095550911965
yegE	2.64432993183528	2.75958705481457	3.86680171465062	3.72423268665242	5.34067610131907	5.22100760589931	3.40725058934904	3.40813453550668	3.88202421628554	3.47605845688176	4.75617126492756	5.0168962945248	3.56399107938292	3.07717730519585	4.33335305155208	4.77116985170906	4.36162906317342	4.18214518043658
alkA	3.88019666296592	2.83642922705966	5.34859463029466	5.27067928633021	3.41330366752442	0	3.3079657654782	3.09396885699273	5.3529252203743	5.39208179235001	5.48554738422017	5.9872664400689	3.90843379625731	3.74662872464074	4.53473818633556	5.09679229849918	3.66903420605449	4.34809892303563
yegD	2.68509304461959	2.35620147563837	3.83952742579956	3.05086690154484	0	2.73371130232915	2.90151106518526	2.76327168879384	2.04515469903352	3.07529574702393	2.1619902162078	2.06236218223033	3.67603894024609	3.3394494874164	3.38731280190567	2.92274246811134	0.400265911175554	2.50433975119939
yegI	1.38820673992163	1.28190386641347	2.72907614655576	3.64319629850873	3.43595365011808	4.22291012488265	2.18159112989581	2.19583320618632	2.68544783413385	2.58692353750601	1.06884323256724	0.575857588164496	2.24725541773317	1.25283160866192	1.89061814876826	2.55569346437801	2.55787537587451	1.56011674726512
yegJ	0.540472952597662	1.7378665100194	0.498410398546571	0	0	0	2.33628132605741	2.47216760073824	0	0	2.90240726184487	3.85179189162803	2.05618451644877	1.77763427533513	0	0	0	0
yegK	0.351099341343428	0.669011871045438	0	0	0	0	0	0.170386282901395	0	1.36454268116542	0	0	1.12339442126183	1.21737433980167	0.991639950568075	0	0	2.93341036509911
yegL	0	0	1.00791859974134	0.306985261566481	0	0	0.154971726470389	1.20326498716465	2.39884454862455	1.6067460179959	2.46824713659258	0	0.226621847385982	1.75704978521202	1.098421953745	2.05269491962225	0	0
mdtA	1.23012240110639	1.90217036706376	2.46113128205561	1.91027144078775	2.42714241122626	2.02274856705248	1.13712374301645	1.10307905620464	0.248958389124158	1.28832273655344	3.35727355045682	3.04799118657698	1.88696892560001	1.38863674867801	1.96232740444683	1.27937722055885	2.04260214266413	2.33734176772008
mdtB	2.35076793142455	2.81681605645988	2.42352455002781	3.48836120549553	3.62907318833357	4.60055423326972	1.97224259882282	2.36733549574776	3.49009947130685	2.57231193363516	4.82655986945332	4.66186259074467	2.16568761581281	2.3992870217946	2.0647209120822	1.09813416401071	3.28203511200989	3.69453987293044
mdtC	2.07243134382839	1.89401628384672	2.96592305396498	2.53091337354052	4.15901964768417	2.72020748792582	1.29803933029354	1.6079934646007	2.01959598242975	1.91763466785605	3.36524103742188	3.10476184485196	1.9429130303461	1.82851930582538	1.90329599927772	2.76283192440256	2.42146694539943	3.98116505445737
mdtD	2.44578253290025	1.99436863155887	3.50679395344929	3.12706156262313	2.28060449866629	4.87533898661333	2.26472267435613	2.31619568364492	2.86949432542905	0.885601682666254	3.24072347033221	4.07479010881937	1.68699055405022	2.03221899427951	3.06012580976565	2.19040065034255	3.50942315898539	2.56377856191182
baeS	0.458227097510834	1.26837508613296	1.10715415448046	2.25998472820224	5.24686655103735	1.89653357870266	1.25459254962995	1.50436749489115	1.50672024153077	0.891247198480819	2.55370110394415	3.14132335595601	1.28643122404889	2.01322335851227	1.79399189251728	2.99604792670723	2.49109467004725	3.2566822016134
baeR	5.66683424800498	5.52804901911963	6.46618516800107	6.27040180067843	4.77880236133328	6.06828332814811	4.82946393984286	5.37257964344278	6.41836419322152	5.82290181138051	6.55188754808288	6.17666702558686	5.2696125433517	5.13512319471629	6.02619309405385	5.76506221894768	6.02294152754459	5.87596348870543
yegP	1.68110739852961	3.52737187259101	6.89406452468293	5.87789076646353	10.5292147433576	9.99026342624047	3.8565257635886	3.46467800357485	4.04696645369357	4.31619251727798	9.09424218355947	8.70354365542149	3.33659978962703	3.75135577774368	4.74335509829242	4.23504197193087	7.63280399616692	6.19304770415811
yegQ	3.77795323633869	4.31328317656867	4.03539060590528	3.15839652893181	7.62628270168517	7.67608663691842	4.73375416499498	4.82184240785962	4.72081694519336	4.21899452282455	6.69528468945548	6.74472701920014	5.55940302401193	5.56119612242257	4.93218059991449	4.00365032897721	3.43919566792362	4.48270971250554
ogrK	1.28572873160089	0	0	0	0	0	0.424118915590446	0	0	0	0	0	0	0	0	0	0	3.27242852286618
yegR	1.4148466354361	0	0.589147529558086	3.07935043275137	0	0	1.3696044940654	0.325051733183788	0	0.482189106744502	0	0	0	0	0	0	0	0
yegS	4.35608812139827	4.51594901734482	6.50319101158758	6.18272820073259	7.19681213013043	7.64863239164731	4.74306003165209	4.9260092303541	4.58397511025691	5.02987499696705	8.50539310095018	8.42980669841145	5.17692132557009	5.7478003201301	6.0685359496256	5.59997031711079	6.53624373738092	6.81660150162219
gatR	2.66502441803447	3.45315635962494	3.48378393479796	3.60289185617018	0	0	3.19991156898667	2.60983608148926	4.73979199204871	3.4744914757156	3.69651075286228	5.13030768120246	3.30088020194404	2.36171300943892	3.32303389534321	3.43572087180863	3.21041531126686	3.70799795688173
gatD	1.27011318264124	1.30353413080174	0.937865953714918	1.63445147141986	1.85775771270362	0	1.9545108838724	2.43418015331296	0.53764690134853	1.90226736645697	1.15826274065594	2.22343339138584	1.65845597232812	1.60781183752322	1.20310925808544	2.04863213729765	2.11259160723183	2.39295005220422
gatC	1.39273616224654	1.86881142937938	2.28284586469647	2.68355692674636	1.59205249068917	1.93341060024669	2.74093683293077	2.69927427569196	1.35621614544173	2.34859898482601	3.86347050563537	2.73008893953598	0.934077896104282	2.83251918081215	3.57129818226691	0.523949844083326	2.53248051588395	2.2420977584327
gatA	10.3145594013426	10.4661855092605	8.62310850867289	9.7467729010817	5.78865858077564	5.28466889298463	11.2248218472262	11.1409276054788	10.9712318097889	10.7992470147286	4.31270786926795	4.88088329399142	10.8387068680733	10.7706282747022	9.95123001841324	10.2456811880467	9.56122007515753	9.75441080889457
gatZ	10.9904421596083	11.2122760401216	9.82301935281975	10.3592938898395	6.98255898010701	7.4764666582963	11.7134422099297	11.7574337525641	11.2018186849464	11.5015209033992	6.83770638405465	7.01326212056018	11.2942499575164	11.1181942440162	10.2438303935848	10.5145850075033	9.65272416237236	9.30464054314364
gatY	11.3522609165396	11.5920288611853	9.99468953030142	10.0800174850059	7.07901027851535	6.84585865907575	11.7459007413522	11.8654847684252	10.639344993081	11.0575652682534	9.46748463313961	9.80433625184247	11.3798084899076	11.2072267148981	9.77642621879418	9.46967215754988	9.58512048319821	9.13728298671264
fbaB	7.93752443033356	8.35545449767191	12.3164727096033	12.3697451077383	11.0182211640756	11.1136440614098	9.01129006955668	9.13695711899635	10.2863797249359	11.0275710064684	12.0590457099368	11.8970121813834	9.52036786330959	9.57731044248802	10.3927970981162	11.5257375963519	11.6242133357909	10.5889087509904
yegT	1.6487866637106	2.40371651105933	1.18141909743112	2.43520857810325	1.64972915479926	3.69673165541632	2.05742146989818	1.7299206205116	2.38690263591614	2.09986239379955	1.87807072973448	3.92598501280868	2.28243953546143	1.41582284831135	1.74735121752726	2.23783782392635	2.60353452202594	2.15824979677185
yegU	1.67516802271906	0.441339702191195	2.01263258047785	2.97300535500643	0	0	2.70285513521603	2.425526195116	2.24556814240116	2.80130234190003	1.82864157369157	0	2.2955981611637	1.00346002436007	2.41867389062437	0	2.00478776537209	0.704192049212934
yegV	0.902560762840105	1.26073167144087	1.70911816557558	1.96942946715822	0	0	1.47612077310282	1.9141112005736	1.77960705806842	1.5939836874814	3.53856629719674	2.9857203674861	1.25974992325503	0.550514985800179	1.44113787367319	0	0.533912341391874	2.64087218588395
yegW	3.88481130619724	4.00412076890359	3.82208563748418	4.42836622932984	0	0	3.70300223151072	3.0511963934985	4.91955059520111	4.67243825079212	2.86683922932189	3.56903428068337	3.08985405106897	1.88896143647913	3.6663237937384	3.55223665357303	3.8399994670869	3.48009514016541
yegX	2.58470800998582	3.44368676815023	3.63299410699069	2.90629606559866	0	4.29815993199285	0.449469261195993	2.13172695382653	2.40738432595218	4.00177395619329	3.58022008751082	1.11517363267338	1.67496964389744	1.79327102487632	3.90484036858422	2.91168979659948	3.53165236034094	3.82031034996208
thiD	1.63084079794686	2.70051215397291	3.47449915817795	1.56257040523303	4.98627849268987	0	1.96220810607757	2.64322553067814	3.97019726546226	2.76675910739977	0.616981574263978	0	2.9235446845524	3.1447642227075	3.27066667784569	2.44565956180595	3.4933880373464	3.76890134662764
thiM	0.84664180471844	1.01837014854207	1.36210739151375	0	4.8430443306803	4.91048398382962	1.62615931975194	0.569762816888983	1.99248052374588	0	3.62963312853882	2.81818937940094	1.58108644829528	0.512608299059021	2.79048794368009	0	0.630702268195206	3.40842909053712
yohL	3.5087350809803	4.07115913855126	3.28233093669394	3.42564256616997	0	0	3.61356555844551	4.80439980541254	4.79138275337728	5.43668003795564	5.43551763008801	0	4.15863261946285	5.09975721275757	4.80929845744805	6.09644959568908	5.34403016134799	4.84783869548209
rcnA	0.918936124985505	1.20653864540993	2.4610585100693	0.250592817517647	2.10821158336174	0	2.06184335192975	2.08475527677146	3.21143153159847	3.22718653027466	3.50624223419598	2.33686959806979	3.13030338138759	0.964971434268627	2.37840871275994	4.07330418076325	4.620447650666	5.99671764864955
yohN	4.06979810420737	4.42107717081815	4.82147957562627	4.77156907286013	0	0	4.30496080990441	4.8668195567308	3.75285848799082	5.25442527291012	5.18216672349736	1.26827948381584	4.42837339290424	4.21272894366018	0	5.33663290948649	5.62920057338045	3.81331493417927
yehA	0.8571230192444	0.520411915123809	0.127105070272027	0	0	0	1.52613682713064	0	0	0	0	0	0.148562438412273	1.50738704918439	0	0	0	2.22217403342503
yehB	0.551333460751597	0.786442961997049	0.0543920699309464	0	0	0	0.124990356478951	1.27773728059918	1.03011121524641	0.084697021267864	0	0.972649417493169	0.445711010237609	0.124923306761572	0.684522512072899	0	0	0
yehC	1.01479607821376	0.584500220992113	0.482519541571609	2.09098814494651	0	0	0	0.339530595489607	2.55999821455721	0	0	0	0	0	0	2.84501775785792	0	0
yehD	3.63301554446791	2.79931859783728	0.610368994467403	2.24694173645136	0	0	3.58817141228801	3.39226768047428	3.20553521587416	3.55758949087623	0	0	3.30595391405948	3.9889333750938	0.873623409041459	2.09778612742837	0	1.11410088410493
yehE	2.79829647811812	0	1.23395402966207	0	0	0	1.76070384003576	0.420873725207615	0	0	4.47389228629829	2.95864741168438	2.42732772618701	1.37380461725256	1.04848785110401	1.03758678604694	6.13001719414002	5.99524299635211
mrp	8.01099860835819	7.76769743306344	7.20631197816571	6.59592623032532	4.37088863158303	5.67085473868555	7.32064526267678	7.42984273351845	6.8231830275343	7.38919534396779	7.70705204807096	7.84747358052405	7.34172203475818	7.45425339046343	6.92977002449171	6.62388192296962	6.07162584798899	6.2517517749292
metG	6.70576877338884	6.68857796411781	5.4102794053306	5.62904882616165	7.07389435479364	6.20917842661551	5.81926771029758	5.8980395968626	6.1084842313499	5.71955067549813	6.56585038041112	6.98862145105191	6.18404911484918	6.43115160525944	5.9775185333063	6.3819058109746	6.22288323583542	5.39807786877358
molR	0.82307456277958	0.596837027287412	0.473028365903952	0.819215320661579	0	2.85304659736064	0.491810244553822	0.302525916405848	0.252614821766443	0.112925018831066	0.301004874958972	1.42479057681539	0.314654500124901	0.913039238250012	1.52628466584005	1.99311482402001	0.666307421177282	2.20281990527551
yehI	1.51061738858576	1.02818891547817	0.77267358553476	1.82438039839005	0	0	0.991937176652278	1.57143870019149	1.84319865832486	1.83191839183637	1.19803906432039	1.69362102516008	1.43269994680433	0.54919167106841	2.13752042698172	2.39215690398159	1.20782859128185	1.54335483506682
yehK	0	0	0	0	0	0	0.304929270640747	0	0	0	2.33132697780894	4.00159639248846	0.770653043810942	0	1.53347790318978	0	0	0
yehL	0	0.22049141845079	0	0	0	4.57414147280849	0.0958935750239903	1.46170978016945	0	0	1.3618335574852	0	0.27043565318195	0.497874929955305	0	1.99958854121298	1.13211596214314	0
yehM	0.634606843672685	0.351685102069638	0.809459389477653	0.811503494142901	0	0	0.409540368985703	0.274390202373959	1.28885866154135	1.72370785371628	1.85789331174427	0	0.797890320911054	1.27925884019993	2.57415625120993	1.99816426155079	0	3.26275245186811
yehP	0.547591665553972	0.962700874534588	0.417219237785879	1.67909674660277	1.76674376665459	0	0.480218004939326	0.116383646047254	2.41723558358393	1.75483917505911	2.95740241890917	0	0.374290851292537	0.135775605437042	1.86780169188329	2.75371510185223	0	1.91873219656592
yehQ	0.0798368650290435	0.314601426040666	1.75558466704576	1.28806147390634	0	0	1.03893500914674	0.742497638259426	1.47697684380776	2.06040062242808	1.91848334338941	2.43304286802792	0.511894242718946	0.571935743570142	1.30430514011389	0	2.7786510365328	2.90925378178531
yehR	0.932740386361161	2.17092598433787	1.79740201894169	0	0	0	2.24061760240628	1.40822143436204	1.01262080114844	2.55350167413589	2.90240726184487	0	2.48974334770545	2.28859947311706	0.40714405121943	0	3.61317430603744	0
yehS	4.26876265799809	4.78319373198119	3.62452081937771	4.02541977899427	0	0	4.48877615136515	4.98297127423624	5.26415473124919	4.30681080791306	2.21109586758316	3.60327422833436	4.80389983509877	4.7657737376026	3.78587587234784	4.26900855496919	5.68702269778485	5.45825471128051
yehT	5.74116730102829	6.4206936682932	3.46753169453637	3.8556220945425	5.54021382151373	5.44233100123683	5.88019687578723	5.72812693437971	3.51690794831881	4.98312109549434	3.39220786742632	3.36260361458381	5.2401825787188	5.67309863532343	4.49503807196031	3.74095937546917	4.610804080024	4.72632916622594
yehU	5.43751793000759	5.69922590963744	3.26755356099906	3.89652662798209	3.79172086911464	5.16347276655983	5.70032621587946	5.61183521867687	4.63043418030224	4.2337866277329	2.91338599071946	3.19249072405689	5.46473181202021	5.72734279629163	4.49878683075392	4.72696039137005	3.5772948251051	3.60324697639512
